"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3110000","CDFF2241142018000002","20180112","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 역촌동 48-52 1층 좌측","서울특별시 은평구 역말로 29, 1층 좌측호 (역촌동)","03416","갱스터 뽑기방","2022-08-30 10:14:42","U","2021-12-09 00:01:00.0","","192297.953588693","455957.553669287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFF2241142017000004","20170320","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 신당동 381-8 ","서울특별시 중구 동호로 196 (신당동)","04607","인형뽑기방(영)","2021-08-23 19:59:02","U","2021-08-25 02:40:00.0","","200846.83783516     ","450376.322126299    ","청소년게임제공업","유통관련업","0","","인형 뽑기(아케이드게임)","54","0","0","","0","0","0","0","","","","","","","","","","","","16","","전체이용가","","","",""
"3140000","CDFF2241142017000018","2017-03-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 110-18","서울특별시 양천구 곰달래로5길 26 (신월동)","07922","킹콩놀이?","2023-03-30 14:32:44","U","2022-12-04 00:01:00.0","","185231.4166243","447755.474678175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140000","CDFF2241142019000003","2019-05-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 225-17","서울특별시 양천구 곰달래로 20, 1층 (신월동)","07924","뚱이네뽑기샵","2023-02-22 17:04:05","U","2022-12-01 22:04:00.0","","185320.725486532","447502.359302121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3070000","CDFF2241142022000002","20221201","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 하월곡동 67-37 구원빌딩","서울특별시 성북구 오패산로 16, 구원빌딩 5층 501호 (하월곡동)","02751","앗싸 게임랜드","2022-12-29 20:49:39","U","2021-11-01 21:01:00.0","","203250.198669162","455701.490029192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3060000","CDFF2241142019000005","2019-04-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 묵동 237-47","서울특별시 중랑구 중랑역로 209, 새생명교회 (묵동)","02004","뽀끼샵","2023-03-17 16:23:24","U","2022-12-02 23:09:00.0","","206601.897656099","456639.284705432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160000","CDFF2241142023000001","20230112","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 고척동 50-54","서울특별시 구로구 경인로47길 95-4, 1층 (고척동)","08223","뽀끼BOMB","2023-01-12 13:33:38","I","2022-11-30 23:04:00.0","","187892.504290991","444542.809450362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080000","CDFF2241142017000006","20170515","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 번동 463-1번지 ","서울특별시 강북구 도봉로96길 12 (번동)","01056","뽑기뽀끼","2017-05-15 17:30:55","I","2018-08-31 23:59:59.0","","202520.512673258    ","459784.511652615    ","청소년게임제공업","유통관련업","","","","30","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3160000","CDFF2241142017000012","20170928","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 685-448번지 신영상가 1층 ","서울특별시 구로구 구일로4길 30 (구로동, 신영상가)","08325","푸시킹","2019-07-16 17:08:05","U","2019-07-18 02:40:00.0","","188999.735767494    ","443303.671762993    ","청소년게임제공업","유통관련업","","기타","토이즈팝(4),스마일 토이(1),스마일토이2(1),럭셔리러브푸쉬(1)","22.81","","","근린생활시설","","","","","","","","","","","","","","","","7","","전체이용가","","","","일반주거지역"
"3170000","CDFF2241142018000007","20180801","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 195-8 ","서울특별시 금천구 독산로75길 12, 1층 (독산동)","08577","뽑기노리터","2021-04-13 11:24:12","U","2021-04-15 02:40:00.0","","191244.348751702    ","440769.97810675     ","청소년게임제공업","유통관련업","","","","30","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3170000","CDFF2241142021000002","20210527","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 시흥동 922 ","서울특별시 금천구 독산로 30, 1층 (시흥동)","08643","만수르뽑기","2021-05-27 13:42:11","I","2021-05-29 00:22:55.0","","191608.946982707    ","438652.881694606    ","청소년게임제공업","유통관련업","","","","36.6","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3170000","CDFF2241142021000003","2021-06-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 961-29","서울특별시 금천구 독산로 338, 1층 (독산동)","08550","오늘뽑기","2023-02-08 09:55:29","U","2022-12-01 23:00:00.0","","191427.146838367","441635.890557166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3170000","CDFF2241142017000013","2017-04-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 시흥동 884 지상1층","서울특별시 금천구 금하로 634, 지상1층 (시흥동)","08628","WOORI DURI CRANE 뽑짱","2023-02-08 09:47:16","U","2022-12-01 23:00:00.0","","191227.12066739","439169.359799687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFF2241142017000006","20170327","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 신당동 121-55번지 ","서울특별시 중구 다산로42길 29-3 (신당동)","04577","포토샵","2017-03-27 13:08:53","I","2018-08-31 23:59:59.0","","201519.576816891    ","451385.57402858     ","청소년게임제공업","유통관련업","0","","아케이드게임(인형뽑기)","26.45","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","",""
"3170000","CDFF2241142016000010","20161215","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 371-28 우림라이온스밸리 A동 103호","서울특별시 금천구 가산디지털1로 168, A동 103호 (가산동, 우림라이온스밸리)","08507","캐치캐치","2020-09-10 13:37:01","U","2020-09-12 02:40:00.0","","189538.020935968    ","441982.427934953    ","청소년게임제공업","유통관련업","","","크레인게임기","24.46","","","","","","","","","","","","","","","","","","","6","","전체이용가","","","",""
"3170000","CDFF2241142016000011","20161228","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 시흥동 888-1 지상1층 ","서울특별시 금천구 시흥대로52길 46, 지상1층 (시흥동)","08628","다뽑으리(디엠테크)","2020-09-10 13:38:24","U","2020-09-12 02:40:00.0","","191266.927537373    ","439046.217441333    ","청소년게임제공업","유통관련업","1","","크레인게임기(인형뽑기)","50","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3170000","CDFF2241142018000005","2018-06-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 194-4 신일산업","서울특별시 금천구 독산로 267, 신일산업 지하1층 (독산동)","08577","삼거리게임랜드","2023-02-08 09:51:55","U","2022-12-01 23:00:00.0","","191316.861370332","440944.037799841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3170000","CDFF2241142016000007","2016-10-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 1018-7 지상1층","서울특별시 금천구 독산로75길 35, 지상1층 (독산동)","08578","멀티인형뽑기샵","2023-02-08 09:52:26","U","2022-12-01 23:00:00.0","","191115.645262823","440772.201792327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFF2241142017000017","20170602","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동3가 6-1번지 ","서울특별시 영등포구 영등포로 218-1, 지하1층 (영등포동3가)","07302","휴 게임랜드","2018-05-23 15:02:21","I","2018-08-31 23:59:59.0","","191597.559510258    ","446375.365758595    ","청소년게임제공업","유통관련업","0","","우주전함2","151.04","0","0","","0","0","0","0","","","","","","","","","","","","50","","전체이용가","","","",""
"3010000","CDFF2241142017000002","20170306","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 필동2가 18-15번지 ","서울특별시 중구 퇴계로36길 29 (필동2가)","04625","뽑았나 방","2018-11-29 11:07:15","U","2018-12-01 02:40:00.0","","199493.649142462    ","450918.78685111     ","청소년게임제공업","유통관련업","0","","인형뽑기","56","0","0","","0","0","0","0","","","","","","","","","","","","11","","전체이용가","","","",""
"3000000","CDFF2241142020000001","20201007","","01","영업/정상","13","영업중","","","","","02-730-9966","","","서울특별시 종로구 관철동 12-5 Lee's빌딩","서울특별시 종로구 삼일대로15길 16, Lee's빌딩 지하1층 (관철동)","03190","트레블 플스방","2022-11-28 16:37:53","U","2021-10-31 21:00:00.0","","198749.103805377","451851.568125671","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010000","CDFF2241142009000005","20090305","","01","영업/정상","13","영업중","","","","","070-7724-5056","","","서울특별시 중구 필동3가 16-2번지 지상 2층 ","서울특별시 중구 서애로 12-5 (필동3가,지상 2층)","","PS3GAMER","2014-11-25 15:50:55","I","2018-08-31 23:59:59.0","","199725.946355477    ","450992.130264524    ","청소년게임제공업","유통관련업","0","기타","","185.58","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","근린상업지역"
"3140000","CDFF2241142023000001","20230118","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신월동 116-14","서울특별시 양천구 월정로 137, 1층 (신월동)","07923","뽀끼BOMB","2023-01-18 07:39:37","I","2022-11-30 22:01:00.0","","185562.951924004","447671.835790408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220000","CDFF2241142021000001","2021-10-27","","01","영업/정상","13","영업중","","","","","02-333-8334","","","서울특별시 강남구 역삼동 814-5","서울특별시 강남구 강남대로 442, 흥국화재해상보험주식회사 강남사옥 B동 2층 (역삼동)","06123","짱 오락실","2023-02-24 16:36:43","U","2022-12-01 22:06:00.0","","202248.726336213","444428.060435058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230000","CDFF2241142017000012","2017-04-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 거여동 546","서울특별시 송파구 오금로64길 3, 1층 (거여동)","05774","인형 뽑다방","2023-02-17 16:48:04","U","2022-12-01 23:09:00.0","","212980.452378297","443373.30148649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
